time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
27.081545,-0.6057,-1.6977,-2.7469,3.286
27.092831,-0.6246,-1.6745,-2.8981,3.405
27.093170,-0.6429,-1.6899,-3.0342,3.532
27.096449,-0.6511,-1.7293,-3.1412,3.644
27.100332,-0.6660,-1.7089,-3.2406,3.724
27.105189,-0.6562,-1.7218,-3.3565,3.829
27.109829,-0.7006,-1.6795,-3.4531,3.903
27.115680,-0.7083,-1.6678,-3.4994,3.941
27.119540,-0.7392,-1.6485,-3.5289,3.964
27.123621,-0.7932,-1.6405,-3.5394,3.981
27.128079,-0.8441,-1.6032,-3.5213,3.960
27.133294,-0.8798,-1.5532,-3.4795,3.911
27.140539,-0.9455,-1.4858,-3.4332,3.859
27.142695,-0.9718,-1.4320,-3.3729,3.791
27.146698,-0.9942,-1.3846,-3.2698,3.687
27.151530,-1.0220,-1.3342,-3.1743,3.592
27.156204,-1.0289,-1.2734,-3.0697,3.479
27.161425,-1.0552,-1.2239,-2.9512,3.365
27.166345,-1.0604,-1.1642,-2.8450,3.252
27.175470,-1.0248,-1.1014,-2.7513,3.136
27.176020,-1.0153,-1.0332,-2.6532,3.023
27.179942,-0.9980,-0.9522,-2.5486,2.898
27.184135,-0.9942,-0.8730,-2.4303,2.767
27.203757,-0.9632,-0.7979,-2.3342,2.648
27.204206,-0.9765,-0.7411,-2.2316,2.546
27.204380,-1.0151,-0.6549,-2.1585,2.474
27.204543,-1.0693,-0.5822,-2.0502,2.384
27.207658,-1.1489,-0.5421,-1.9355,2.315
27.212154,-1.2373,-0.4581,-1.8241,2.251
27.216933,-1.3369,-0.3802,-1.6872,2.186
27.221647,-1.4170,-0.2799,-1.5224,2.099
27.226128,-1.5231,-0.2147,-1.3322,2.035
27.230856,-1.6098,-0.1270,-1.1238,1.967
27.236714,-1.7251,-0.0624,-0.9184,1.955
27.240471,-1.8097,-0.0066,-0.6612,1.927
27.245544,-1.8707,0.0570,-0.3784,1.909
27.249646,-1.8722,0.1234,-0.0913,1.878
27.255752,-1.8692,0.1734,0.2167,1.890
27.259574,-1.8688,0.2043,0.5196,1.950
27.264342,-1.7800,0.2256,0.8389,1.981
27.269351,-1.6525,0.2058,1.1389,2.017
27.275530,-1.5816,0.2045,1.4030,2.124
27.281192,-1.5402,0.1879,1.6623,2.274
27.282326,-1.5516,0.2417,1.8980,2.463
27.287035,-1.5909,0.3343,2.0525,2.618
27.302055,-1.6190,0.4729,2.0998,2.693
27.302450,-1.6565,0.5738,2.0396,2.689
27.302695,-1.6771,0.6733,1.8957,2.619
27.309370,-1.6690,0.7430,1.7017,2.497
27.310503,-1.6162,0.8051,1.4667,2.326
27.315893,-1.6055,0.8507,1.1714,2.162
27.319920,-1.6447,0.8997,0.8851,2.073
27.325582,-1.7176,0.9501,0.6431,2.066
27.329285,-1.8346,1.0934,0.4357,2.180
27.334909,-2.0129,1.2394,0.2912,2.382
27.338618,-2.2459,1.4291,0.2166,2.671
27.343916,-2.4931,1.5960,0.1923,2.966
27.348365,-2.7187,1.7092,0.2086,3.218
27.352622,-2.8679,1.7786,0.2725,3.386
27.357094,-2.8791,1.7876,0.3697,3.409
27.361714,-2.7080,1.7103,0.4810,3.239
27.367366,-2.3658,1.5997,0.7069,2.942
27.374185,-1.8875,1.4300,1.0303,2.583
27.376844,-1.3224,1.3067,1.4657,2.367
27.380966,-0.7325,1.1555,2.0105,2.432
27.385321,-0.2267,1.0528,2.6099,2.823
27.398977,0.1823,0.9547,3.3214,3.461
27.399434,0.4482,0.8461,4.1236,4.233
27.399600,0.6856,0.6970,5.0626,5.156
27.404460,0.7433,0.5037,6.0598,6.126
27.408476,0.7881,0.1784,7.0324,7.079
27.414118,0.8487,-0.1511,7.7345,7.782
27.418827,0.8816,-0.5341,8.2410,8.305
27.423249,0.8649,-0.9600,8.5361,8.633
27.427815,0.8066,-1.3465,8.6300,8.772
27.432459,0.6728,-1.7351,8.5377,8.738
27.436790,0.4958,-1.9708,8.3102,8.555
27.441527,0.2380,-2.1257,7.9289,8.212
27.446355,-0.0580,-2.1876,7.4394,7.755
27.451457,-0.4237,-2.1346,6.8756,7.212
27.460594,-0.7418,-2.0668,6.3284,6.699
27.461370,-0.9763,-1.9575,5.7905,6.190
27.464811,-1.1479,-1.8493,5.1996,5.637
27.469639,-1.2319,-1.7606,4.6176,5.093
27.479868,-1.2201,-1.7029,4.0611,4.570
27.480295,-1.1422,-1.6801,3.5438,4.085
27.483340,-0.9343,-1.7752,3.0225,3.628
27.488891,-0.6900,-1.8653,2.5517,3.235
27.492886,-0.3779,-2.0001,2.0806,2.911
27.498435,-0.0092,-2.0689,1.6496,2.646
27.503117,0.3310,-2.1596,1.2631,2.524
27.507285,0.6561,-2.1688,0.9133,2.443
27.511397,0.9267,-2.1321,0.5952,2.400
27.517031,1.1489,-2.0708,0.3181,2.389
27.521345,1.3452,-1.9822,0.1103,2.398
27.525659,1.4831,-1.8807,-0.0808,2.396
27.530428,1.6161,-1.7663,-0.2481,2.407
27.536646,1.7620,-1.6893,-0.4421,2.481
27.539541,1.8784,-1.6282,-0.6218,2.562
27.544524,2.0018,-1.6073,-0.8066,2.691
27.549302,2.1254,-1.6168,-1.0465,2.868
27.553826,2.1995,-1.6065,-1.3129,3.024
27.559402,2.2933,-1.5810,-1.5892,3.207
27.562794,2.3087,-1.5498,-1.8660,3.349
27.568139,2.1931,-1.5292,-2.1576,3.436
27.581454,2.1108,-1.4738,-2.3519,3.487
27.581918,1.9872,-1.4194,-2.5540,3.534
27.582127,1.7933,-1.3538,-2.7473,3.549
27.587095,1.5717,-1.3322,-2.8984,3.556
27.590963,1.3648,-1.3091,-2.9927,3.540
27.596664,1.1579,-1.2940,-3.0831,3.538
27.601103,0.9793,-1.3135,-3.1405,3.542
27.605834,0.8001,-1.3246,-3.1628,3.521
27.609639,0.6510,-1.3441,-3.1425,3.479
27.616632,0.5011,-1.4130,-3.1393,3.479
27.619919,0.3647,-1.4595,-3.1461,3.487
27.623798,0.2417,-1.4981,-3.1436,3.491
27.628821,0.1537,-1.5336,-3.1152,3.476
27.633024,0.0815,-1.5611,-3.0610,3.437
27.640524,0.0423,-1.5759,-3.0788,3.459
27.642412,-0.0019,-1.5779,-3.0445,3.429
27.647691,-0.0052,-1.5601,-3.0443,3.421
27.652336,-0.0389,-1.5437,-3.0518,3.420
27.658175,-0.0739,-1.5169,-3.0314,3.390
27.661725,-0.1269,-1.5226,-2.9877,3.356
27.666107,-0.2027,-1.4963,-2.9233,3.290
27.670548,-0.2683,-1.4979,-2.8212,3.205
27.676930,-0.3191,-1.4699,-2.7653,3.148
27.679773,-0.3840,-1.4122,-2.7054,3.076
27.684614,-0.4537,-1.3631,-2.6606,3.024
27.695895,-0.5183,-1.3226,-2.6140,2.975
27.696264,-0.5232,-1.2503,-2.5705,2.906
27.698333,-0.5282,-1.1961,-2.5157,2.835
27.703084,-0.4881,-1.1220,-2.4567,2.745
27.707656,-0.4511,-1.0541,-2.3721,2.635
27.712591,-0.3957,-0.9949,-2.2427,2.485
27.718336,-0.3722,-0.9016,-2.0995,2.315
27.724836,-0.2994,-0.8269,-1.9497,2.139
27.727374,-0.2633,-0.7398,-1.7859,1.951
27.731149,-0.2378,-0.6620,-1.6034,1.751
27.735930,-0.1437,-0.5720,-1.4284,1.545
27.741724,-0.0623,-0.4890,-1.2824,1.374
27.745712,-0.0169,-0.4273,-1.1559,1.232
27.749925,0.0385,-0.3584,-1.0297,1.091
27.759216,0.0372,-0.3180,-0.9181,0.972
27.759747,0.0394,-0.2776,-0.7805,0.829
27.764052,0.0045,-0.2179,-0.6744,0.709
27.769131,-0.0339,-0.1772,-0.6068,0.633
27.775973,-0.1021,-0.1100,-0.5395,0.560
27.778552,-0.1738,-0.0354,-0.4702,0.503
